Filename,Class
0ec8913a-59e4-4147-bec5-233cfc03425f.jpg,Normal mucosa and vascular pattern in the large bowel
04ab96f3-8987-4468-9a65-b2da894a2214.jpg,Normal mucosa and vascular pattern in the large bowel
1a87db08-2435-49a5-b8e8-5739d2a7c1e0.jpg,Normal mucosa and vascular pattern in the large bowel
7dbe9866-42ee-4560-ba01-4bf0bf8854f1.jpg,Normal mucosa and vascular pattern in the large bowel
0013b2b5-11a2-4f56-ac00-bb07f50cfe45.jpg,Normal mucosa and vascular pattern in the large bowel
0d8dda2e-13e5-4d63-93e4-b62bb3429664.jpg,Normal mucosa and vascular pattern in the large bowel
0ee30929-fb9e-4851-8a78-75a21b3e88b9.jpg,Normal mucosa and vascular pattern in the large bowel
1ba3592c-ca69-4952-a2dc-8d00c7524570.jpg,Normal mucosa and vascular pattern in the large bowel
07f73eb5-d8f6-4bf9-a422-303d4287d62a.jpg,Normal mucosa and vascular pattern in the large bowel
3b2326be-1009-4dc2-b057-a5df418206bc.jpg,Normal mucosa and vascular pattern in the large bowel
0307edd3-838c-46ba-a395-c31881d9ae85.jpg,Normal mucosa and vascular pattern in the large bowel
1cd7f661-e416-4898-b745-6ea6ef7b69b3.jpg,Normal mucosa and vascular pattern in the large bowel
0c98c059-ddf0-4afa-9bc0-d9b57101ba72.jpg,Normal mucosa and vascular pattern in the large bowel
0fa71940-ff09-483a-bccc-9ed86eb950cc.jpg,Normal mucosa and vascular pattern in the large bowel
0d936655-ade3-434c-8f5c-3020e229731a.jpg,Normal mucosa and vascular pattern in the large bowel
1daf556f-e5b3-49af-8bcd-01662db02ea2.jpg,Normal mucosa and vascular pattern in the large bowel
1ab651d7-79e0-42e6-9eca-6f529f471103.jpg,Normal mucosa and vascular pattern in the large bowel
99d1953b-e269-474c-8356-3524f3777b98.jpg,Normal mucosa and vascular pattern in the large bowel
001e87e4-9f3e-4028-b6e7-4c7fd1eba5bf.jpg,Normal mucosa and vascular pattern in the large bowel
20b782c9-b1cc-4b4a-aee0-816cd4213201.jpg,Normal mucosa and vascular pattern in the large bowel
058be75b-5468-4199-b7ea-93c5a50b2bfd.jpg,Normal mucosa and vascular pattern in the large bowel
154ac431-1a3b-4f32-a2b3-c3652ee5d13b.jpg,Normal mucosa and vascular pattern in the large bowel
0a63e1f0-6a3d-429b-86f4-df7535488e47.jpg,Normal mucosa and vascular pattern in the large bowel
2bfa7c85-5423-4363-ac09-b3c43fd7be59.jpg,Normal mucosa and vascular pattern in the large bowel
0ffd2e03-8dd7-417c-b551-b9c381367b48.jpg,Normal mucosa and vascular pattern in the large bowel
0e65f025-0e1e-4658-928f-089501278944.jpg,Normal mucosa and vascular pattern in the large bowel
1a0f74e9-3bb5-442d-9169-3b5f80d941a4.jpg,Normal mucosa and vascular pattern in the large bowel
0dbe9731-34c1-47a7-9c2f-a01a64fcd2d4.jpg,Normal mucosa and vascular pattern in the large bowel
742d92aa-906e-457c-ba3e-b2b136b38aa4.jpg,Normal mucosa and vascular pattern in the large bowel
15c95688-db6c-4aef-a60d-c3b25a72cc09.jpg,Normal mucosa and vascular pattern in the large bowel
005dfd7e-1c4a-4a2b-a165-4d5ec7548a5c.jpg,Normal mucosa and vascular pattern in the large bowel
0ce29945-af5f-44ac-811c-c9325110b302.jpg,Normal mucosa and vascular pattern in the large bowel
0df4e8d3-7622-4271-840b-2bbfb22fc317.jpg,Normal mucosa and vascular pattern in the large bowel
0763ba97-6120-4832-ac56-1a30bedce849.jpg,Normal mucosa and vascular pattern in the large bowel
8db47ba1-3c86-4cd4-a38d-fa9d87d4be8d.jpg,Normal mucosa and vascular pattern in the large bowel
7c810e70-8692-48d5-9200-a50a95c4f655.jpg,Normal mucosa and vascular pattern in the large bowel
32021952-9bf7-416e-9bc5-d02ca53f600b.jpg,Normal mucosa and vascular pattern in the large bowel
100H0020.jpg,Normal mucosa and vascular pattern in the large bowel
1b1a7d94-af7f-47c1-85b6-c9a1e1573fa3.jpg,Normal mucosa and vascular pattern in the large bowel
1c90480c-38e2-4663-81a5-c16d1406c98e.jpg,Normal mucosa and vascular pattern in the large bowel
05471aba-904a-4607-834e-ab13e6cce7e1.jpg,Normal mucosa and vascular pattern in the large bowel
0a17522d-8462-4283-ac07-93ccb358d0f7.jpg,Normal mucosa and vascular pattern in the large bowel
1e26580d-588e-472e-a7d8-12163c66c675.jpg,Normal mucosa and vascular pattern in the large bowel
262591a4-3969-4b82-9f08-1ea245ee3ebb.jpg,Normal mucosa and vascular pattern in the large bowel
0ceb1dbe-909b-4bd7-84da-2d420e4be6db.jpg,Normal mucosa and vascular pattern in the large bowel
0d430456-cdde-4ad6-a0d8-a69c68446cc8.jpg,Normal mucosa and vascular pattern in the large bowel
1f5b9ae0-7494-4cf6-ac20-4ef38f3fa8a0.jpg,Normal mucosa and vascular pattern in the large bowel
19ff51fa-2747-4cd9-9830-3a45e305e255.jpg,Normal mucosa and vascular pattern in the large bowel
1af28c31-3c55-48e8-bb69-4922f7e89f32.jpg,Normal mucosa and vascular pattern in the large bowel
03b5fcc4-477c-4e4e-9837-5fead3682a4f.jpg,Normal mucosa and vascular pattern in the large bowel
0e5c53c0-4d72-4e78-82dc-b9209989efc9.jpg,Normal mucosa and vascular pattern in the large bowel
14556989-c4d3-43c4-9e17-bc26b0602694.jpg,Normal mucosa and vascular pattern in the large bowel
0220310c-1bf6-445d-a402-510c4df1532a.jpg,Normal mucosa and vascular pattern in the large bowel
149282f1-8f4e-4227-9848-b0df335574cb.jpg,Normal mucosa and vascular pattern in the large bowel
071881f6-a076-475e-aa91-7f9850ac62e1.jpg,Normal mucosa and vascular pattern in the large bowel
8f5e5b3a-8e26-48d8-a2f7-1abd60e783b8.jpg,Normal mucosa and vascular pattern in the large bowel
03f52042-4295-4c75-ba87-7e785ef0cfc9.jpg,Normal mucosa and vascular pattern in the large bowel
01bc777e-aa61-43a9-8385-9721edf35d25.jpg,Normal mucosa and vascular pattern in the large bowel
19f43c00-fba4-4d9b-aef9-91a0d9fd0490.jpg,Normal mucosa and vascular pattern in the large bowel
1d2eb162-7874-4597-8457-f43fb5df4a7e.jpg,Normal mucosa and vascular pattern in the large bowel
155faaa8-f2ad-4afb-85d6-82abc07a90fb.jpg,Normal mucosa and vascular pattern in the large bowel
0560ace7-5bf6-402e-8706-677408f3e9c0.jpg,Normal mucosa and vascular pattern in the large bowel
0d24bfc9-85ee-4576-a162-c939310137c0.jpg,Normal mucosa and vascular pattern in the large bowel
0a7b85c2-cbeb-4499-a036-9045d5334e79.jpg,Normal mucosa and vascular pattern in the large bowel
7ff3df05-7169-451e-8754-409bb45585a3.jpg,Normal mucosa and vascular pattern in the large bowel
0db14ce8-1a2e-4a51-8010-2da5396ba4da.jpg,Normal mucosa and vascular pattern in the large bowel
0e952d13-68da-4e51-a2f5-8d7fcfc286cf.jpg,Normal mucosa and vascular pattern in the large bowel
6a03620a-735b-4096-aa55-e88b823c2c8b.jpg,Normal mucosa and vascular pattern in the large bowel
156707d7-c6f3-4480-80b7-b0c15edede3e.jpg,Normal mucosa and vascular pattern in the large bowel
9e6cb54f-38cb-4f70-91ec-849ea5612bbc.jpg,Normal mucosa and vascular pattern in the large bowel
0210bce2-2f01-454b-92e8-9d82e3775048.jpg,Normal mucosa and vascular pattern in the large bowel
0d69b107-3fec-4c49-a11e-ba2d04e3eeca.jpg,Normal mucosa and vascular pattern in the large bowel
0d75bd4a-4b3b-46e7-b47d-03d1519afd41.jpg,Normal mucosa and vascular pattern in the large bowel
5b0b9ef6-0fe0-4c77-a376-cfacad2a0e70.jpg,Normal mucosa and vascular pattern in the large bowel
100H0049.jpg,Normal mucosa and vascular pattern in the large bowel
41dc9cdd-15eb-4fb2-aa05-692f7c231692.jpg,Normal mucosa and vascular pattern in the large bowel
8c01fccf-8d72-4813-a829-5e4102fef2b5.jpg,Normal mucosa and vascular pattern in the large bowel
077243e2-e22a-4605-918f-780d03cc9153.jpg,Normal mucosa and vascular pattern in the large bowel
1db4e511-acd6-497c-851a-afa0b312b163.jpg,Normal mucosa and vascular pattern in the large bowel
06a7a4cc-46fe-4f50-ab30-f5da5dff7991.jpg,Normal mucosa and vascular pattern in the large bowel
1ce1b048-dbab-424a-9990-e5ecb1fe36ad.jpg,Normal mucosa and vascular pattern in the large bowel
0aaba5c5-695a-47c2-925b-8989934a4379.jpg,Normal mucosa and vascular pattern in the large bowel
0d1bc23d-b411-49b9-96ce-a94781d38b5c.jpg,Normal mucosa and vascular pattern in the large bowel
0ee2b7bf-1208-4ed5-b774-13689ad7c962.jpg,Normal mucosa and vascular pattern in the large bowel
0b590d07-728b-4882-860c-cc8002a3fda7.jpg,Normal mucosa and vascular pattern in the large bowel
1b69be6f-b215-4a1b-993f-75bdfa2c3f7d.jpg,Normal mucosa and vascular pattern in the large bowel
91ef9658-f70f-41c2-ab99-a556b53cf368.jpg,Normal mucosa and vascular pattern in the large bowel
0cd1c01c-3f40-4a23-a18c-9090753ac043.jpg,Normal mucosa and vascular pattern in the large bowel
071cd90d-b2b5-4420-b9f6-de693bcc32d8.jpg,Normal mucosa and vascular pattern in the large bowel
1cd9057a-e58f-40df-b90f-8e02df0e205b.jpg,Normal mucosa and vascular pattern in the large bowel
0450ed10-b0fd-41c4-8de4-76a7c0cfbd7b.jpg,Normal mucosa and vascular pattern in the large bowel
4c43ba08-20ce-44a4-9e5e-d34a426bce06.jpg,Normal mucosa and vascular pattern in the large bowel
2aeb6523-c51c-4a17-bbcb-b9eb46017bbb.jpg,Normal mucosa and vascular pattern in the large bowel
1faefb19-6f36-4097-a924-6d1df0293aeb.jpg,Normal mucosa and vascular pattern in the large bowel
0e789464-2102-4a56-9e29-a9693218fc9e.jpg,Normal mucosa and vascular pattern in the large bowel
0ffb9f18-3ba8-4cbc-888c-a71464c01f72.jpg,Normal mucosa and vascular pattern in the large bowel
19e11be3-0583-4b06-9e43-95f07c727199.jpg,Normal mucosa and vascular pattern in the large bowel
19fbf8ad-cd19-4739-be76-90859dad9346.jpg,Normal mucosa and vascular pattern in the large bowel
026f0a7f-87f1-4290-92e7-3b88f9bf6c7b.jpg,Normal mucosa and vascular pattern in the large bowel
0a333105-298e-4cc2-adb7-3ea654767886.jpg,Normal mucosa and vascular pattern in the large bowel
06d68da1-f57a-4709-8cd4-5bef3aa29a0d.jpg,Normal mucosa and vascular pattern in the large bowel
07fa133a-23f3-442b-a0a2-614f34387592.jpg,Normal mucosa and vascular pattern in the large bowel
0f122bab-4321-4f3e-b652-93b7700be7ce.jpg,Normal mucosa and vascular pattern in the large bowel
0ca8c9d3-dd29-4f5a-89a5-107e387e673f.jpg,Normal mucosa and vascular pattern in the large bowel
1ab19caf-64fe-4690-a6a6-665af02618ab.jpg,Normal mucosa and vascular pattern in the large bowel
08a374b7-50b6-49c4-ad5d-d4a3dfae655d.jpg,Normal mucosa and vascular pattern in the large bowel
38d329c7-7779-4668-b4ac-fb0fe9847066.jpg,Normal mucosa and vascular pattern in the large bowel
041385c9-fbb4-4c11-9479-76f45d308674.jpg,Normal mucosa and vascular pattern in the large bowel
0cbc695b-dc42-4038-a00d-f5bd28f65202.jpg,Normal mucosa and vascular pattern in the large bowel
3fdd6a5d-c5b4-440f-b05d-63c68bd42889.jpg,Normal mucosa and vascular pattern in the large bowel
07b136e7-1fe4-4fd1-be20-b8e7a278f943.jpg,Normal mucosa and vascular pattern in the large bowel
01e268dc-46e5-49a6-91b6-af769ee6ae56.jpg,Normal mucosa and vascular pattern in the large bowel
6aa6c8b3-d974-4360-84f4-f74e0ce009f1.jpg,Normal mucosa and vascular pattern in the large bowel
0ebf2ff0-8ec9-4f44-bd59-8c510a061cf7.jpg,Normal mucosa and vascular pattern in the large bowel
167f4bcb-c2ba-42bc-a380-906a1e68a0b7.jpg,Normal mucosa and vascular pattern in the large bowel
058ebba2-1437-4695-b1c8-11aa84341032.jpg,Normal mucosa and vascular pattern in the large bowel
0f69b245-5a8b-4a95-a1d2-a65e024e8f10.jpg,Normal mucosa and vascular pattern in the large bowel
0cae3b80-068e-41da-af2c-37863b4141e2.jpg,Normal mucosa and vascular pattern in the large bowel
2c080a7b-60bb-467f-b431-2f8ed44eba53.jpg,Normal mucosa and vascular pattern in the large bowel
008d286e-8a58-4cc6-be24-0bf314f7428c.jpg,Normal mucosa and vascular pattern in the large bowel
07c0f843-3935-4a75-82b8-59a449ac77ad.jpg,Normal mucosa and vascular pattern in the large bowel
074b569f-2cc3-4f26-852d-02943a9a9b8b.jpg,Normal mucosa and vascular pattern in the large bowel
0e1ca455-a0ef-4175-989a-a6b57dbaa768.jpg,Normal mucosa and vascular pattern in the large bowel
0d47f0f0-7ed0-47f6-b6d8-ffffcbed84b2.jpg,Normal mucosa and vascular pattern in the large bowel
1e9bbf91-ae0f-42f0-b11b-49dfaf2599f1.jpg,Normal mucosa and vascular pattern in the large bowel
1e7360d4-173e-49ed-9177-d16bbaf5778a.jpg,Normal mucosa and vascular pattern in the large bowel
a00b62fd-f1b3-4f5a-828e-eed4322b70cc.jpg,Normal mucosa and vascular pattern in the large bowel
0e0ff902-42a4-4003-9f53-d4132c904269.jpg,Normal mucosa and vascular pattern in the large bowel
8e78b40c-10d2-4d92-9e25-021da9457378.jpg,Normal mucosa and vascular pattern in the large bowel
055c400b-4d1a-411d-8007-7b606ebf58d3.jpg,Normal mucosa and vascular pattern in the large bowel
078e76e6-1a77-4f9e-b106-6fd5a924f16c.jpg,Normal mucosa and vascular pattern in the large bowel
0cbf1599-1622-4a0c-ace9-a75badc9da52.jpg,Normal mucosa and vascular pattern in the large bowel
1e441a56-1bb3-4406-8f97-433113eaf611.jpg,Normal mucosa and vascular pattern in the large bowel
041bcce7-3b42-46f0-b244-b0da8ff72f98.jpg,Normal mucosa and vascular pattern in the large bowel
0f9cb13d-c3b5-4a02-8fa8-0090011b7686.jpg,Normal mucosa and vascular pattern in the large bowel
04f16e61-0c3b-4e1c-885b-05c1ea7b401c.jpg,Normal mucosa and vascular pattern in the large bowel
6122d4db-862f-4bce-8d95-6f07f957551e.jpg,Normal mucosa and vascular pattern in the large bowel
100H0018.jpg,Normal mucosa and vascular pattern in the large bowel
0c8fc5cc-6cab-4ce3-9926-661c5db19c65.jpg,Normal mucosa and vascular pattern in the large bowel
6ee1178a-b28f-41ec-a46d-6562e092c90a.jpg,Normal mucosa and vascular pattern in the large bowel
055fb7b5-dcf1-4176-a947-86514ca58fdf.jpg,Normal mucosa and vascular pattern in the large bowel
09e542a2-1ab0-4899-b442-200fefac7123.jpg,Normal mucosa and vascular pattern in the large bowel
20af6f0e-c676-4526-9d16-6763e86b0bf2.jpg,Normal mucosa and vascular pattern in the large bowel
0df94e89-edda-4629-bc05-a2cbbac6b3e6.jpg,Normal mucosa and vascular pattern in the large bowel
7be6c138-f0c2-4757-8602-760c521be988.jpg,Normal mucosa and vascular pattern in the large bowel
0b3bb063-8bec-49cd-ac8f-65d594e1fccd.jpg,Normal mucosa and vascular pattern in the large bowel
2b240cfe-7948-494b-ba0e-df808b8256f9.jpg,Normal mucosa and vascular pattern in the large bowel
1a6a6e51-f73a-4ff2-bafe-b64d142eb96f.jpg,Normal mucosa and vascular pattern in the large bowel
1af4f27c-e7e1-4422-805a-84e3e065985e.jpg,Normal mucosa and vascular pattern in the large bowel
0e613990-cc25-4b08-bc2d-89e1fcdf7541.jpg,Normal mucosa and vascular pattern in the large bowel
0f17fb46-bd32-4ece-bfb8-8a869efe85af.jpg,Normal mucosa and vascular pattern in the large bowel
0aea9dda-c823-41b9-9a53-94c4a293ac6c.jpg,Normal mucosa and vascular pattern in the large bowel
0e2b051d-fd4a-4d18-8acc-6b2db1308878.jpg,Normal mucosa and vascular pattern in the large bowel
0dc6ba89-ceb5-415d-9e0d-c6fa934761f1.jpg,Normal mucosa and vascular pattern in the large bowel
0f5d80e1-0b65-4114-b877-aef4dc9e21b7.jpg,Normal mucosa and vascular pattern in the large bowel
10a291fb-755d-4879-b77f-de86b1350687.jpg,Normal mucosa and vascular pattern in the large bowel
6373546f-a8ed-4624-83b2-6583ebc3527a.jpg,Normal mucosa and vascular pattern in the large bowel
0de8cee1-6369-4deb-afaa-0dd4bdd1338d.jpg,Normal mucosa and vascular pattern in the large bowel
1d961a31-8cc3-464d-81ed-208c4b810553.jpg,Normal mucosa and vascular pattern in the large bowel
0c368fe3-645a-45e4-b45e-138c23af0d5a.jpg,Normal mucosa and vascular pattern in the large bowel
8ccfabb4-e0c5-4618-84eb-9da27ce8bbf0.jpg,Normal mucosa and vascular pattern in the large bowel
afcd50fe-c01b-4aaf-ad86-f175592f7f48.jpg,Normal mucosa and vascular pattern in the large bowel
1a1db1f4-1aa5-418b-a2a8-c8eef3e7411b.jpg,Normal mucosa and vascular pattern in the large bowel
0d76fe33-2569-4719-9c6e-b521fbaa9e67.jpg,Normal mucosa and vascular pattern in the large bowel
15b91fd9-651c-4645-adb2-d832022d7ed7.jpg,Normal mucosa and vascular pattern in the large bowel
0ef63291-f70c-4f08-87a3-60ac2de48a9b.jpg,Normal mucosa and vascular pattern in the large bowel
1047a30c-8e4b-4069-8a9f-eefa34e8241d.jpg,Normal mucosa and vascular pattern in the large bowel
14d3952f-f615-4e8e-a86c-f108ee288c6e.jpg,Normal mucosa and vascular pattern in the large bowel
1ef9f24d-1952-47f0-93db-8bcb859465f9.jpg,Normal mucosa and vascular pattern in the large bowel
0b2d642a-1b13-4cb1-8218-bcb594856df5.jpg,Normal mucosa and vascular pattern in the large bowel
1ae32e53-fa04-430a-b86f-d214826881c2.jpg,Normal mucosa and vascular pattern in the large bowel
1f057fd9-13f8-4133-9317-fb2185e77fdb.jpg,Normal mucosa and vascular pattern in the large bowel
0e157cea-352c-4e2d-91f8-c2be37d8b517.jpg,Normal mucosa and vascular pattern in the large bowel
01cdfcbb-defd-46aa-a5d3-ccfa543c8b3b.jpg,Normal mucosa and vascular pattern in the large bowel
7b7dfd8b-b9b8-456d-8fc5-3145d692c81c.jpg,Normal mucosa and vascular pattern in the large bowel
1d2fae54-14f0-48dc-81d6-c160319299f4.jpg,Normal mucosa and vascular pattern in the large bowel
0ed28902-c4d6-47dd-8eb8-98816f260065.jpg,Normal mucosa and vascular pattern in the large bowel
008bfcf2-50e3-4fec-aad5-9b92f05cb026.jpg,Normal mucosa and vascular pattern in the large bowel
0f289221-d696-40ba-b533-73e30ee959e3.jpg,Normal mucosa and vascular pattern in the large bowel
7ffa4bb3-de69-4453-a49c-46fc4e9349dd.jpg,Normal mucosa and vascular pattern in the large bowel
09cf6669-077f-4d9e-8c83-a0504f57871a.jpg,Normal mucosa and vascular pattern in the large bowel
130d0183-f01b-455b-8aaf-10b2bd46c2ff.jpg,Normal mucosa and vascular pattern in the large bowel
9cc7c16a-14b6-4ebb-8772-f8a236c01e5e.jpg,Normal mucosa and vascular pattern in the large bowel
7f7d6a67-ada5-4c14-9e69-5ebc8f4a13e5.jpg,Normal mucosa and vascular pattern in the large bowel
0b100b44-787f-4179-9955-d3353d1c7a8a.jpg,Normal mucosa and vascular pattern in the large bowel
3df0280a-79af-4b69-b9b2-de3e6366f5b8.jpg,Normal mucosa and vascular pattern in the large bowel
2c094e41-d088-43b0-a0b5-9726fd625dd1.jpg,Normal mucosa and vascular pattern in the large bowel
19559895-5989-4585-aa1f-7289b3c65513.jpg,Normal mucosa and vascular pattern in the large bowel
0daceda3-4e2e-4efe-af15-a6a70356800b.jpg,Normal mucosa and vascular pattern in the large bowel
0f1fc1b6-185c-4a58-b1af-e69cab7ed2ae.jpg,Normal mucosa and vascular pattern in the large bowel
80a8f88a-393a-4a85-8344-94c5fff707dc.jpg,Normal mucosa and vascular pattern in the large bowel
1e2c86fc-9d30-40af-880d-b510c0222ef6.jpg,Normal mucosa and vascular pattern in the large bowel
828658b9-f22f-40b0-b07f-136d17118141.jpg,Normal mucosa and vascular pattern in the large bowel
04f1f701-bee1-46b3-9f96-43f43176835d.jpg,Normal mucosa and vascular pattern in the large bowel
0f0eae6a-c277-4c4e-a03b-23982766209a.jpg,Normal mucosa and vascular pattern in the large bowel
00b66a20-6b31-4481-b628-6e42a75cc9cb.jpg,Normal mucosa and vascular pattern in the large bowel
8f697741-458c-47b4-8b1e-1d862f565b70.jpg,Normal mucosa and vascular pattern in the large bowel
0f0e1694-58c6-4ba3-812a-3e6d4d2c7f9d.jpg,Normal mucosa and vascular pattern in the large bowel
22553b5d-941e-4591-a2ff-2e851155ba90.jpg,Normal mucosa and vascular pattern in the large bowel
78c3e5f5-1659-433b-80ab-1ee370aad122.jpg,Normal mucosa and vascular pattern in the large bowel
02f08309-d17e-4380-b728-fa0ffa1eeff4.jpg,Normal mucosa and vascular pattern in the large bowel
90aa5649-3c40-4c28-979e-af44f0e8ed92.jpg,Normal mucosa and vascular pattern in the large bowel
7340baee-78f9-4385-9ee8-9d97fe66551a.jpg,Normal mucosa and vascular pattern in the large bowel
1d7a68e7-3434-4eaa-b24e-15d6ce4ec0a9.jpg,Normal mucosa and vascular pattern in the large bowel
4e48936d-2d09-4ef0-bb27-01ce1ee15119.jpg,Normal mucosa and vascular pattern in the large bowel
0b0f3553-d959-422e-834a-347a218dfe3d.jpg,Normal mucosa and vascular pattern in the large bowel
255c78bf-d2d0-41c1-83b3-febeb58e53d4.jpg,Normal mucosa and vascular pattern in the large bowel
0d53f727-dea0-497d-9fe6-55fed9e9c72f.jpg,Normal mucosa and vascular pattern in the large bowel
06f8bd65-4ab6-4684-a043-9a616ac01a2c.jpg,Normal mucosa and vascular pattern in the large bowel
3b7c08b8-5f2d-492f-8182-2942fd4ea3dd.jpg,Normal mucosa and vascular pattern in the large bowel
7adfdec9-fc60-4b8b-9a28-259cb7ffe692.jpg,Normal mucosa and vascular pattern in the large bowel
0ca54a94-ff2e-493f-bf89-6c6b91ea8c80.jpg,Normal mucosa and vascular pattern in the large bowel
83223660-74db-49ee-8be5-85471af53ec0.jpg,Normal mucosa and vascular pattern in the large bowel
3d7c5c89-cfc7-47e6-83ad-d8eb67613907.jpg,Normal mucosa and vascular pattern in the large bowel
18c64744-be2f-430a-bed9-afeb5adc9353.jpg,Normal mucosa and vascular pattern in the large bowel
1858a4e0-e3a0-4dc9-a053-d304e980aab7.jpg,Normal mucosa and vascular pattern in the large bowel
0de9fd28-191a-4c27-86af-ea7e98f8f32c.jpg,Normal mucosa and vascular pattern in the large bowel
7b35e6fe-7336-48f5-aa94-db847091def5.jpg,Normal mucosa and vascular pattern in the large bowel
9e2d02df-a745-4d7b-8306-cc98f8e38bf4.jpg,Normal mucosa and vascular pattern in the large bowel
2139ccb7-f639-4001-bc7a-d7fbdf45641f.jpg,Normal mucosa and vascular pattern in the large bowel
7a6f5251-6f11-4f52-bd0f-3e681d63c4bb.jpg,Normal mucosa and vascular pattern in the large bowel
1bdd8e7e-4cc1-4dee-a7bf-fe806b577bc2.jpg,Normal mucosa and vascular pattern in the large bowel
07e5d495-9fa4-4614-a44b-27d172a5e955.jpg,Normal mucosa and vascular pattern in the large bowel
6ffb6ed6-0cd8-483b-a725-f6f5a5b9c560.jpg,Normal mucosa and vascular pattern in the large bowel
1f30fa8b-012f-42ca-b83b-2713825a9e9e.jpg,Normal mucosa and vascular pattern in the large bowel
2a7eb12f-a3c5-4727-87ab-8ad77a98ed4e.jpg,Normal mucosa and vascular pattern in the large bowel
0ad730b5-786b-405a-9ed3-c3ca06a9cb9c.jpg,Normal mucosa and vascular pattern in the large bowel
166ada99-50da-4716-a520-9746a378c8a2.jpg,Normal mucosa and vascular pattern in the large bowel
2b62f10e-7129-4837-9b18-9cb9a6ae903b.jpg,Normal mucosa and vascular pattern in the large bowel
100H0005.jpg,Normal mucosa and vascular pattern in the large bowel
10b32bfe-f5ad-48de-bef7-54de68628ff6.jpg,Normal mucosa and vascular pattern in the large bowel
0b0005fc-4ca8-4277-9cc5-9c2c546e0b71.jpg,Normal mucosa and vascular pattern in the large bowel
1e9ba40b-dde6-42df-a567-548600fa74e3.jpg,Normal mucosa and vascular pattern in the large bowel
1d15b99d-78b6-43c3-aad7-7609305ac611.jpg,Normal mucosa and vascular pattern in the large bowel
25e40c63-2ce6-4199-92ed-501b2d57026a.jpg,Normal mucosa and vascular pattern in the large bowel
05a3fd40-2e41-4f97-ab3d-54220489cf4b.jpg,Normal mucosa and vascular pattern in the large bowel
7f6c2bc6-83c7-4800-93ec-82cb79f1f948.jpg,Normal mucosa and vascular pattern in the large bowel
00465db1-3ab3-484d-87e7-815568f4ff97.jpg,Normal mucosa and vascular pattern in the large bowel
03a5843a-bd13-4d4d-a34e-00b9fa2a4adb.jpg,Normal mucosa and vascular pattern in the large bowel
0fea3a1b-128f-4428-b414-e5ca2624e3c7.jpg,Normal mucosa and vascular pattern in the large bowel
4aff97fc-9339-4364-994e-c11e81bd44ee.jpg,Normal mucosa and vascular pattern in the large bowel
2c915550-011f-4363-b621-c4ebb8954cfd.jpg,Normal mucosa and vascular pattern in the large bowel
37837055-29aa-4849-95a4-4d9779beb4ea.jpg,Normal mucosa and vascular pattern in the large bowel
0f46509a-8055-4e09-b728-e6336ebc11b5.jpg,Normal mucosa and vascular pattern in the large bowel
12d6be8e-299c-4d89-91a4-de7a3c1254f9.jpg,Normal mucosa and vascular pattern in the large bowel
1fb007c5-4d7e-4375-9979-1631ad8b69b1.jpg,Normal mucosa and vascular pattern in the large bowel
0fe48ef6-9d66-4a22-866d-72390ef81183.jpg,Normal mucosa and vascular pattern in the large bowel
365de98b-c30f-4619-b881-4122f50b0dc7.jpg,Normal mucosa and vascular pattern in the large bowel
007fa657-657a-46a3-a12b-f4e3172324bb.jpg,Normal mucosa and vascular pattern in the large bowel
989c1366-0a50-4c8d-8600-4c5568d7aafb.jpg,Normal mucosa and vascular pattern in the large bowel
7a068f64-776a-46bf-ac71-32f9a48c1d91.jpg,Normal mucosa and vascular pattern in the large bowel
00d6d237-cbd0-4284-9f46-6a2d9bd8ac20.jpg,Normal mucosa and vascular pattern in the large bowel
100H0021.jpg,Normal mucosa and vascular pattern in the large bowel
01ef399c-8664-41a8-9830-2819d9126c0a.jpg,Normal mucosa and vascular pattern in the large bowel
11ec5826-20ee-4267-894f-df79c360d5c4.jpg,Normal mucosa and vascular pattern in the large bowel
0912b41d-059d-4cba-b688-acc24db0deba.jpg,Normal mucosa and vascular pattern in the large bowel
0cc75f45-b82e-47ad-bfa7-2ec50c7fbe8f.jpg,Normal mucosa and vascular pattern in the large bowel
99c0e004-18b9-4bdd-b3f2-71194778c3b5.jpg,Normal mucosa and vascular pattern in the large bowel
01d315ce-519f-470c-96cf-4019b521b0e5.jpg,Normal mucosa and vascular pattern in the large bowel
11e4f16f-89b5-4d8a-8b2a-3b066fee0749.jpg,Normal mucosa and vascular pattern in the large bowel
1e67101f-186d-423b-aed9-5ec96aff6924.jpg,Normal mucosa and vascular pattern in the large bowel
06ea9c95-7d98-4d58-8b73-29346c2d3db6.jpg,Normal mucosa and vascular pattern in the large bowel
027d729a-dd68-4e44-91ce-923b615f1228.jpg,Normal mucosa and vascular pattern in the large bowel
09fd5593-22eb-45c0-8ac2-699e8adac42d.jpg,Normal mucosa and vascular pattern in the large bowel
82d98bf2-deff-46a5-b7d0-cdc6cfbf5731.jpg,Normal mucosa and vascular pattern in the large bowel
08af6a30-0889-4f3f-b390-9dd8e39e078b.jpg,Normal mucosa and vascular pattern in the large bowel
41be4c74-1c33-44ee-8817-c2c59e4f2fd1.jpg,Normal mucosa and vascular pattern in the large bowel
1f0f2ba8-1985-46bd-9f28-e458da1f6176.jpg,Normal mucosa and vascular pattern in the large bowel
199fccec-f8d0-4594-9397-31a1f3191399.jpg,Normal mucosa and vascular pattern in the large bowel
1f9f14c2-4672-4704-935c-f5f60279f17c.jpg,Normal mucosa and vascular pattern in the large bowel
